Date,Currency,Maturity,SwapRate
2014-08-29,NK,1,1.838
2014-09-30,NK,1,1.76
2014-10-31,NK,1,1.561
2014-11-28,NK,1,1.538
2014-12-31,NK,1,1.2242
2015-01-30,NK,1,1.0136
2015-02-27,NK,1,1.1572
2015-03-31,NK,1,1.2272
2015-04-30,NK,1,1.3508
2015-05-29,NK,1,1.3208
2015-06-30,NK,1,1.2491
2015-07-31,NK,1,1.1431
2015-08-31,NK,1,0.9993
2015-09-30,NK,1,0.9846
2015-10-30,NK,1,0.9377
2015-11-30,NK,1,0.9453
2015-12-31,NK,1,0.9363
2016-01-29,NK,1,0.96
2016-02-29,NK,1,0.9625
2016-03-31,NK,1,0.93
2016-04-29,NK,1,1.0475
2016-05-31,NK,1,1.061
2016-06-30,NK,1,1.015
2016-07-29,NK,1,1.065
2016-08-31,NK,1,1.202
2016-09-30,NK,1,1.271
2016-10-31,NK,1,1.22
2016-11-30,NK,1,1.294
2016-12-30,NK,1,1.301
2017-01-31,NK,1,1.21
2017-02-28,NK,1,1.24
2017-03-31,NK,1,1.091
2017-04-28,NK,1,1.131
2017-05-31,NK,1,1.05
2017-06-30,NK,1,1.02
2017-07-31,NK,1,1.008
2017-08-31,NK,1,0.955
2017-09-29,NK,1,0.941
2017-10-31,NK,1,0.945
2017-11-30,NK,1,0.925
2017-12-29,NK,1,0.988
2018-01-31,NK,1,1.024
2018-02-28,NK,1,1.191
2018-03-30,NK,1,1.321
2018-04-30,NK,1,1.312
2018-05-31,NK,1,1.228
2018-06-29,NK,1,1.295
2018-07-31,NK,1,1.331
2018-08-31,NK,1,1.285
2018-09-28,NK,1,1.335
2018-10-31,NK,1,1.414
2018-11-30,NK,1,1.398
2018-12-31,NK,1,1.436
2019-01-31,NK,1,1.496
2019-02-28,NK,1,1.489
2019-03-29,NK,1,1.592
2019-04-30,NK,1,1.678
2019-05-31,NK,1,1.769
2019-06-28,NK,1,1.815
2019-07-31,NK,1,1.851
2019-08-30,NK,1,1.78
2019-09-30,NK,1,1.924
2019-10-31,NK,1,1.981
2019-11-29,NK,1,2.002
2019-12-31,NK,1,1.998
2020-01-31,NK,1,1.883
2020-02-28,NK,1,1.679
2020-03-31,NK,1,0.85
2020-04-30,NK,1,0.625
2020-05-29,NK,1,0.41
2020-06-30,NK,1,0.469
2020-07-31,NK,1,0.4
2020-08-31,NK,1,0.374
2020-09-30,NK,1,0.38
2020-10-30,NK,1,0.457
2020-11-30,NK,1,0.42
2020-12-31,NK,1,0.505
2021-01-29,NK,1,0.519
2021-02-26,NK,1,0.548
2021-03-31,NK,1,0.569
2021-04-30,NK,1,0.542
2021-05-31,NK,1,0.586
2021-06-30,NK,1,0.685
2021-07-30,NK,1,0.73
2021-08-31,NK,1,0.8197
2021-09-30,NK,1,0.9747
2021-10-29,NK,1,1.2062
2021-11-30,NK,1,1.147
2021-12-31,NK,1,1.3025
2022-01-31,NK,1,1.5601
2022-02-28,NK,1,1.6399
2022-03-31,NK,1,1.9829
2022-04-29,NK,1,2.0225
2022-05-31,NK,1,2.0876
2022-06-30,NK,1,2.8677
2022-07-29,NK,1,3.128
2022-08-31,NK,1,3.763
2022-09-30,NK,1,3.61
2022-10-31,NK,1,3.8906
2022-11-30,NK,1,4.048
2022-12-30,NK,1,3.596
2010-01-29,SK,1,0.838
2010-02-26,SK,1,0.893
2010-03-31,SK,1,1.009
2010-04-30,SK,1,0.9913
2010-05-31,SK,1,1.1075
2010-06-30,SK,1,1.2775
2010-07-30,SK,1,1.405
2010-08-31,SK,1,1.446
2010-09-30,SK,1,1.7275
2010-10-29,SK,1,1.8575
2010-11-30,SK,1,2.0025
2010-12-31,SK,1,2.276
2011-01-31,SK,1,2.5163
2011-02-28,SK,1,2.7625
2011-03-31,SK,1,2.8613
2011-04-29,SK,1,2.9113
2011-05-31,SK,1,2.8455
2011-06-30,SK,1,2.815
2011-07-29,SK,1,2.7425
2011-08-31,SK,1,2.425
2011-09-30,SK,1,2.085
2011-10-31,SK,1,2.338
2011-11-30,SK,1,2.0675
2011-12-30,SK,1,2.078
2012-01-31,SK,1,2.034
2012-02-29,SK,1,2.045
2012-03-30,SK,1,2.1255
2012-04-30,SK,1,2.0475
2012-05-31,SK,1,1.895
2012-06-29,SK,1,1.9465
2012-07-31,SK,1,1.911
2012-08-31,SK,1,1.7315
2012-09-28,SK,1,1.4545
2012-10-31,SK,1,1.369
2012-11-30,SK,1,1.305
2012-12-31,SK,1,1.2
2013-01-31,SK,1,1.211
2013-02-28,SK,1,1.255
2013-03-29,SK,1,1.315
2013-04-30,SK,1,1.185
2013-05-31,SK,1,1.2175
2013-06-28,SK,1,1.3145
2013-07-31,SK,1,1.2725
2013-08-30,SK,1,1.3925
2013-09-30,SK,1,1.3175
2013-10-31,SK,1,1.265
2013-11-29,SK,1,1.115
2013-12-31,SK,1,1.013
2014-01-31,SK,1,0.991
2014-02-28,SK,1,0.95
2014-03-31,SK,1,0.897
2014-04-30,SK,1,0.825
2014-05-30,SK,1,0.7825
2014-06-30,SK,1,0.69
2014-07-31,SK,1,0.5075
2014-08-29,SK,1,0.4675
2014-09-30,SK,1,0.455
2014-10-31,SK,1,0.264
2014-11-28,SK,1,0.264
2014-12-31,SK,1,0.24
2015-01-30,SK,1,0.0575
2015-02-27,SK,1,0.056
2015-03-31,SK,1,-0.115
2015-04-30,SK,1,-0.192
2015-05-29,SK,1,-0.2425
2015-06-30,SK,1,-0.2125
2015-07-31,SK,1,-0.255
2015-08-31,SK,1,-0.3225
2015-09-30,SK,1,-0.295
2015-10-30,SK,1,-0.324
2015-11-30,SK,1,-0.3975
2015-12-31,SK,1,-0.294
2016-01-29,SK,1,-0.392
2016-02-29,SK,1,-0.52
2016-03-31,SK,1,-0.457
2016-04-29,SK,1,-0.428
2016-05-31,SK,1,-0.459
2016-06-30,SK,1,-0.529
2016-07-29,SK,1,-0.561
2016-08-31,SK,1,-0.547
2016-09-30,SK,1,-0.51
2016-10-31,SK,1,-0.541
2016-11-30,SK,1,-0.54
2016-12-30,SK,1,-0.483
2017-01-31,SK,1,-0.464
2017-02-28,SK,1,-0.462
2017-03-31,SK,1,-0.434
2017-04-28,SK,1,-0.453
2017-05-31,SK,1,-0.476
2017-06-30,SK,1,-0.4577
2017-07-31,SK,1,-0.42
2017-08-31,SK,1,-0.416
2017-09-29,SK,1,-0.406
2017-10-31,SK,1,-0.43
2017-11-30,SK,1,-0.441
2017-12-29,SK,1,-0.358
2018-01-31,SK,1,-0.35
2018-02-28,SK,1,-0.4025
2018-03-30,SK,1,-0.35
2018-04-30,SK,1,-0.362
2018-05-31,SK,1,-0.352
2018-06-29,SK,1,-0.325
2018-07-31,SK,1,-0.294
2018-08-31,SK,1,-0.31
2018-09-28,SK,1,-0.253
2018-10-31,SK,1,-0.2182
2018-11-30,SK,1,-0.197
2018-12-31,SK,1,-0.078
2019-01-31,SK,1,-0.052
2019-02-28,SK,1,-0.0115
2019-03-29,SK,1,0.0173
2019-04-30,SK,1,-0.0315
2019-05-31,SK,1,-0.0043
2019-06-28,SK,1,-0.0815
2019-07-31,SK,1,-0.1291
2019-08-30,SK,1,-0.1259
2019-09-30,SK,1,-0.0761
2019-10-31,SK,1,0.1244
2019-11-29,SK,1,0.173
2019-12-31,SK,1,0.19
2020-01-31,SK,1,0.1825
2020-02-28,SK,1,0.087
2020-03-31,SK,1,0.1625
2020-04-30,SK,1,0.1195
2020-05-29,SK,1,0.098
2020-06-30,SK,1,0.003
2020-07-31,SK,1,0
2020-08-31,SK,1,-0.04
2020-09-30,SK,1,-0.0475
2020-10-30,SK,1,-0.0615
2020-11-30,SK,1,-0.055
2020-12-31,SK,1,-0.04
2021-01-29,SK,1,-0.065
2021-02-26,SK,1,-0.0375
2021-03-31,SK,1,-0.03
2021-04-30,SK,1,-0.0375
2021-05-31,SK,1,-0.0254
2021-06-30,SK,1,-0.0175
2021-07-30,SK,1,-0.02
2021-08-31,SK,1,0.0005
2021-09-30,SK,1,0.0125
2021-10-29,SK,1,0.122
2021-11-30,SK,1,0.034
2021-12-31,SK,1,0.0875
2022-01-31,SK,1,0.0959
2022-02-28,SK,1,0.15
2022-03-31,SK,1,0.6625
2022-04-29,SK,1,1.1765
2022-05-31,SK,1,1.425
2022-06-30,SK,1,1.962
2022-07-29,SK,1,2.1895
2022-08-31,SK,1,2.6457
2022-09-30,SK,1,2.9288
2022-10-31,SK,1,2.9975
2022-11-30,SK,1,3.14
2022-12-30,SK,1,3.458
2010-01-29,US,1,0.487
2010-02-26,US,1,0.468
2010-03-31,US,1,0.556
2010-04-30,US,1,0.6585
2010-05-31,US,1,0.8615
2010-06-30,US,1,0.723
2010-07-30,US,1,0.486
2010-08-31,US,1,0.429
2010-09-30,US,1,0.403
2010-10-29,US,1,0.367
2010-11-30,US,1,0.5625
2010-12-31,US,1,0.4492
2011-01-31,US,1,0.4425
2011-02-28,US,1,0.418
2011-03-31,US,1,0.4745
2011-04-29,US,1,0.385
2011-05-31,US,1,0.362
2011-06-30,US,1,0.388
2011-07-29,US,1,0.445
2011-08-31,US,1,0.4638
2011-09-30,US,1,0.5322
2011-10-31,US,1,0.531
2011-11-30,US,1,0.615
2011-12-30,US,1,0.6825
2012-01-31,US,1,0.496
2012-02-29,US,1,0.4895
2012-03-30,US,1,0.4965
2012-04-30,US,1,0.5015
2012-05-31,US,1,0.5665
2012-06-29,US,1,0.5025
2012-07-31,US,1,0.393
2012-08-31,US,1,0.3805
2012-09-28,US,1,0.3385
2012-10-31,US,1,0.331
2012-11-30,US,1,0.331
2012-12-31,US,1,0.328
2013-01-31,US,1,0.342
2013-02-28,US,1,0.32
2013-03-29,US,1,0.351
2013-04-30,US,1,0.295
2013-05-31,US,1,0.3364
2013-06-28,US,1,0.3575
2013-07-31,US,1,0.3325
2013-08-30,US,1,0.3395
2013-09-30,US,1,0.3155
2013-10-31,US,1,0.292
2013-11-29,US,1,0.2687
2013-12-31,US,1,0.312
2014-01-31,US,1,0.2835
2014-02-28,US,1,0.2665
2014-03-31,US,1,0.27
2014-04-30,US,1,0.2605
2014-05-30,US,1,0.2655
2014-06-30,US,1,0.286
2014-07-31,US,1,0.3372
2014-08-29,US,1,0.3345
2014-09-30,US,1,0.3596
2014-10-31,US,1,0.3245
2014-11-28,US,1,0.3335
2014-12-31,US,1,0.44
2015-01-30,US,1,0.396
2015-02-27,US,1,0.4755
2015-03-31,US,1,0.463
2015-04-30,US,1,0.4731
2015-05-29,US,1,0.487
2015-06-30,US,1,0.514
2015-07-31,US,1,0.5415
2015-08-31,US,1,0.549
2015-09-30,US,1,0.4965
2015-10-30,US,1,0.5545
2015-11-30,US,1,0.69
2015-12-31,US,1,0.866
2016-01-29,US,1,0.694
2016-02-29,US,1,0.7415
2016-03-31,US,1,0.74
2016-04-29,US,1,0.783
2016-05-31,US,1,0.871
2016-06-30,US,1,0.675
2016-07-29,US,1,0.8245
2016-08-31,US,1,0.966
2016-09-30,US,1,0.946
2016-10-31,US,1,0.989
2016-11-30,US,1,1.1035
2016-12-30,US,1,1.1883
2017-01-31,US,1,1.245
2017-02-28,US,1,1.358
2017-03-31,US,1,1.3836
2017-04-28,US,1,1.3875
2017-05-31,US,1,1.3568
2017-06-30,US,1,1.4565
2017-07-31,US,1,1.4588
2017-08-31,US,1,1.4386
2017-09-29,US,1,1.566
2017-10-31,US,1,1.6403
2017-11-30,US,1,1.7843
2017-12-29,US,1,1.8982
2018-01-31,US,1,2.0957
2018-02-28,US,1,2.3168
2018-03-30,US,1,2.4203
2018-04-30,US,1,2.5509
2018-05-31,US,1,2.5257
2018-06-29,US,1,2.6069
2018-07-31,US,1,2.6785
2018-08-31,US,1,2.661
2018-09-28,US,1,2.7852
2018-10-31,US,1,2.8995
2018-11-30,US,1,2.8992
2018-12-31,US,1,2.7581
2019-01-31,US,1,2.6934
2019-02-28,US,1,2.6675
2019-03-29,US,1,2.5426
2019-04-30,US,1,2.5283
2019-05-31,US,1,2.238
2019-06-28,US,1,2.016
2019-07-31,US,1,2.1017
2019-08-30,US,1,1.7935
2019-09-30,US,1,1.827
2019-10-31,US,1,1.688
2019-11-29,US,1,1.7409
2019-12-31,US,1,1.7704
2020-01-31,US,1,1.5422
2020-02-28,US,1,1.1418
2020-03-31,US,1,0.6653
2020-04-30,US,1,0.3705
2020-05-29,US,1,0.2927
2020-06-30,US,1,0.2645
2020-07-31,US,1,0.2122
2020-08-31,US,1,0.2344
2020-09-30,US,1,0.22
2020-10-30,US,1,0.2097
2020-11-30,US,1,0.2156
2020-12-31,US,1,0.1925
2021-01-29,US,1,0.1766
2021-02-26,US,1,0.1885
2021-03-31,US,1,0.2162
2021-04-30,US,1,0.2086
2021-05-31,US,1,0.1459
2021-06-30,US,1,0.184
2021-07-30,US,1,0.1475
2021-08-31,US,1,0.1546
2021-09-30,US,1,0.1722
2021-10-29,US,1,0.3141
2021-11-30,US,1,0.387
2021-12-31,US,1,0.535
2022-01-31,US,1,0.885
2022-02-28,US,1,1.1335
2022-03-31,US,1,1.9466
2022-04-29,US,1,2.5563
2022-05-31,US,1,2.6167
2022-06-30,US,1,3.2902
2022-07-29,US,1,3.364
2022-08-31,US,1,3.9124
2022-09-30,US,1,4.5799
2022-10-31,US,1,5.0831
2022-11-30,US,1,5.1073
2022-12-30,US,1,5.12
2010-01-29,AD,2,5.031
2010-02-26,AD,2,4.955
2010-03-31,AD,2,5.356
2010-04-30,AD,2,5.381
2010-05-31,AD,2,5.0465
2010-06-30,AD,2,4.908
2010-07-30,AD,2,4.928
2010-08-31,AD,2,4.667
2010-09-30,AD,2,5.201
2010-10-29,AD,2,5.1095
2010-11-30,AD,2,5.243
2010-12-31,AD,2,5.337
2011-01-31,AD,2,5.329
2011-02-28,AD,2,5.372
2011-03-31,AD,2,5.273
2011-04-29,AD,2,5.329
2011-05-31,AD,2,5.21
2011-06-30,AD,2,5.14282
2011-07-29,AD,2,4.923
2011-08-31,AD,2,4.4101
2011-09-30,AD,2,4.18787
2011-10-31,AD,2,4.42978
2011-11-30,AD,2,3.98289
2011-12-30,AD,2,4.04924
2012-01-31,AD,2,3.98603
2012-02-29,AD,2,4.35801
2012-03-30,AD,2,4.104
2012-04-30,AD,2,3.84532
2012-05-31,AD,2,3.0911
2012-06-29,AD,2,3.33455
2012-07-31,AD,2,3.31338
2012-08-31,AD,2,3.22495
2012-09-28,AD,2,3.02815
2012-10-31,AD,2,3.02
2012-11-30,AD,2,3.067
2012-12-31,AD,2,2.907
2013-01-31,AD,2,3.0239
2013-02-28,AD,2,2.9475
2013-03-29,AD,2,3.169
2013-04-30,AD,2,2.846
2013-05-31,AD,2,2.7875
2013-06-28,AD,2,2.8795
2013-07-31,AD,2,2.67
2013-08-30,AD,2,2.7914
2013-09-30,AD,2,2.81
2013-10-31,AD,2,2.917
2013-11-29,AD,2,2.915
2013-12-31,AD,2,2.961
2014-01-31,AD,2,2.868
2014-02-28,AD,2,2.8572
2014-03-31,AD,2,3.01
2014-04-30,AD,2,2.9251
2014-05-30,AD,2,2.849
2014-06-30,AD,2,2.812
2014-07-31,AD,2,2.8004
2014-08-29,AD,2,2.749
2014-09-30,AD,2,2.883
2014-10-31,AD,2,2.811
2014-11-28,AD,2,2.748
2014-12-31,AD,2,2.543
2015-01-30,AD,2,2.2275
2015-02-27,AD,2,2.083
2015-03-31,AD,2,1.9325
2015-04-30,AD,2,2.0975
2015-05-29,AD,2,2.176
2015-06-30,AD,2,2.312
2015-07-31,AD,2,2.212
2015-08-31,AD,2,2.09
2015-09-30,AD,2,2.084
2015-10-30,AD,2,2.067
2015-11-30,AD,2,2.302
2015-12-31,AD,2,2.338
2016-01-29,AD,2,2.208
2016-02-29,AD,2,2.147
2016-03-31,AD,2,2.258
2016-04-29,AD,2,2.195
2016-05-31,AD,2,2.026
2016-06-30,AD,2,1.968
2016-07-29,AD,2,1.915
2016-08-31,AD,2,1.799
2016-09-30,AD,2,1.854
2016-10-31,AD,2,1.986
2016-11-30,AD,2,2.124
2016-12-30,AD,2,2.235
2017-01-31,AD,2,2.141
2017-02-28,AD,2,2.152
2017-03-31,AD,2,2.142
2017-04-28,AD,2,2.058
2017-05-31,AD,2,1.883
2017-06-30,AD,2,2.06
2017-07-31,AD,2,2.01
2017-08-31,AD,2,2.121
2017-09-29,AD,2,2.201
2017-10-31,AD,2,2.076
2017-11-30,AD,2,2.062
2017-12-29,AD,2,2.19
2018-01-31,AD,2,2.18
2018-02-28,AD,2,2.191
2018-03-30,AD,2,2.223
2018-04-30,AD,2,2.283
2018-05-31,AD,2,2.215
2018-06-29,AD,2,2.235
2018-07-31,AD,2,2.252
2018-08-31,AD,2,2.17
2018-09-28,AD,2,2.201
2018-10-31,AD,2,2.161
2018-11-30,AD,2,2.205
2018-12-31,AD,2,2.08
2019-01-31,AD,2,2.041
2019-02-28,AD,2,1.898
2019-03-29,AD,2,1.626
2019-04-30,AD,2,1.496
2019-05-31,AD,2,1.292
2019-06-28,AD,2,1.069
2019-07-31,AD,2,0.92647
2019-08-30,AD,2,0.78808
2019-09-30,AD,2,0.874
2019-10-31,AD,2,0.955
2019-11-29,AD,2,0.81475
2019-12-31,AD,2,0.991
2020-01-31,AD,2,0.755
2020-02-28,AD,2,0.64
2020-03-31,AD,2,0.436
2020-04-30,AD,2,0.26008
2020-05-29,AD,2,0.27586
2020-06-30,AD,2,0.236
2020-07-31,AD,2,0.21309
2020-08-31,AD,2,0.187
2020-09-30,AD,2,0.142
2020-10-30,AD,2,0.077
2020-11-30,AD,2,0.09618
2020-12-31,AD,2,0.083
2021-01-29,AD,2,0.093
2021-02-26,AD,2,0.225
2021-03-31,AD,2,0.221
2021-04-30,AD,2,0.208
2021-05-31,AD,2,0.221
2021-06-30,AD,2,0.292
2021-07-30,AD,2,0.22053
2021-08-31,AD,2,0.234
2021-09-30,AD,2,0.31446
2021-10-29,AD,2,1.141
2021-11-30,AD,2,0.986
2021-12-31,AD,2,0.97912
2022-01-31,AD,2,1.27225
2022-02-28,AD,2,1.42201
2022-03-31,AD,2,2.297
2022-04-29,AD,2,3.0005
2022-05-31,AD,2,3.21925
2022-06-30,AD,2,3.59
2022-07-29,AD,2,3.189
2022-08-31,AD,2,3.791
2022-09-30,AD,2,4.201
2022-10-31,AD,2,4.26147
2022-11-30,AD,2,3.8197
2022-12-30,AD,2,4.223
2010-01-29,CD,2,1.3605
2010-02-26,CD,2,1.3538
2010-03-31,CD,2,1.8565
2010-04-30,CD,2,2.096
2010-05-31,CD,2,1.996
2010-06-30,CD,2,1.5665
2010-07-30,CD,2,1.5585
2010-08-31,CD,2,1.321
2010-09-30,CD,2,1.5215
2010-10-29,CD,2,1.513
2010-11-30,CD,2,1.733
2010-12-31,CD,2,1.81
2011-01-31,CD,2,1.7735
2011-02-28,CD,2,1.9915
2011-03-31,CD,2,2.0104
2011-04-29,CD,2,1.9122
2011-05-31,CD,2,1.757
2011-06-30,CD,2,1.749
2011-07-29,CD,2,1.5705
2011-08-31,CD,2,1.2045
2011-09-30,CD,2,0.966
2011-10-31,CD,2,1.116
2011-11-30,CD,2,1.153
2011-12-30,CD,2,1.1363
2012-01-31,CD,2,1.168
2012-02-29,CD,2,1.31
2012-03-30,CD,2,1.41
2012-04-30,CD,2,1.595
2012-05-31,CD,2,1.282
2012-06-29,CD,2,1.253
2012-07-31,CD,2,1.335
2012-08-31,CD,2,1.4105
2012-09-28,CD,2,1.3205
2012-10-31,CD,2,1.311
2012-11-30,CD,2,1.3235
2012-12-31,CD,2,1.4025
2013-01-31,CD,2,1.424
2013-02-28,CD,2,1.2421
2013-03-29,CD,2,1.316
2013-04-30,CD,2,1.273
2013-05-31,CD,2,1.4265
2013-06-28,CD,2,1.5615
2013-07-31,CD,2,1.5146
2013-08-30,CD,2,1.5238
2013-09-30,CD,2,1.467
2013-10-31,CD,2,1.3917
2013-11-29,CD,2,1.361
2013-12-31,CD,2,1.393
2014-01-31,CD,2,1.249
2014-02-28,CD,2,1.315
2014-03-31,CD,2,1.369
2014-04-30,CD,2,1.389
2014-05-30,CD,2,1.3603
2014-06-30,CD,2,1.423
2014-07-31,CD,2,1.4125
2014-08-29,CD,2,1.4258
2014-09-30,CD,2,1.447
2014-10-31,CD,2,1.4079
2014-11-28,CD,2,1.3865
2014-12-31,CD,2,1.4364
2015-01-30,CD,2,0.8065
2015-02-27,CD,2,0.8616
2015-03-31,CD,2,0.8743
2015-04-30,CD,2,1.05
2015-05-29,CD,2,0.9809
2015-06-30,CD,2,0.906
2015-07-31,CD,2,0.7312
2015-08-31,CD,2,0.7255
2015-09-30,CD,2,0.7955
2015-10-30,CD,2,0.8552
2015-11-30,CD,2,0.8853
2015-12-31,CD,2,0.8346
2016-01-29,CD,2,0.7045
2016-02-29,CD,2,0.7954
2016-03-31,CD,2,0.8685
2016-04-29,CD,2,1.0424
2016-05-31,CD,2,0.9883
2016-06-30,CD,2,0.8595
2016-07-29,CD,2,0.9054
2016-08-31,CD,2,0.9262
2016-09-30,CD,2,0.882
2016-10-31,CD,2,0.9004
2016-11-30,CD,2,1.0226
2016-12-30,CD,2,1.1011
2017-01-31,CD,2,1.1002
2017-02-28,CD,2,1.0892
2017-03-31,CD,2,1.11
2017-04-28,CD,2,1.0734
2017-05-31,CD,2,1.0496
2017-06-30,CD,2,1.424
2017-07-31,CD,2,1.6261
2017-08-31,CD,2,1.6112
2017-09-29,CD,2,1.8736
2017-10-31,CD,2,1.7553
2017-11-30,CD,2,1.7722
2017-12-29,CD,2,2.0505
2018-01-31,CD,2,2.205
2018-02-28,CD,2,2.158
2018-03-30,CD,2,2.1668
2018-04-30,CD,2,2.2547
2018-05-31,CD,2,2.261
2018-06-29,CD,2,2.253
2018-07-31,CD,2,2.3984
2018-08-31,CD,2,2.3981
2018-09-28,CD,2,2.546
2018-10-31,CD,2,2.6836
2018-11-30,CD,2,2.514
2018-12-31,CD,2,2.2392
2019-01-31,CD,2,2.182
2019-02-28,CD,2,2.1549
2019-03-29,CD,2,1.9109
2019-04-30,CD,2,1.9035
2019-05-31,CD,2,1.769
2019-06-28,CD,2,1.7775
2019-07-31,CD,2,1.832
2019-08-30,CD,2,1.637
2019-09-30,CD,2,1.8542
2019-10-31,CD,2,1.803
2019-11-29,CD,2,1.864
2019-12-31,CD,2,2.0085
2020-01-31,CD,2,1.702
2020-02-28,CD,2,1.404
2020-03-31,CD,2,0.746
2020-04-30,CD,2,0.599
2020-05-29,CD,2,0.557
2020-06-30,CD,2,0.569
2020-07-31,CD,2,0.5328
2020-08-31,CD,2,0.5449
2020-09-30,CD,2,0.54
2020-10-30,CD,2,0.5213
2020-11-30,CD,2,0.5512
2020-12-31,CD,2,0.505
2021-01-29,CD,2,0.495
2021-02-26,CD,2,0.647
2021-03-31,CD,2,0.622
2021-04-30,CD,2,0.642
2021-05-31,CD,2,0.675
2021-06-30,CD,2,0.832
2021-07-30,CD,2,0.7828
2021-08-31,CD,2,0.804
2021-09-30,CD,2,0.958
2021-10-29,CD,2,1.587
2021-11-30,CD,2,1.516
2021-12-31,CD,2,1.5205
2022-01-31,CD,2,1.832
2022-02-28,CD,2,1.9496
2022-03-31,CD,2,2.725
2022-04-29,CD,2,3.1108
2022-05-31,CD,2,3.0859
2022-06-30,CD,2,3.5435
2022-07-29,CD,2,3.365
2022-08-31,CD,2,4.139
2022-09-30,CD,2,4.2529
2022-10-31,CD,2,4.3785
2022-11-30,CD,2,4.3293
2022-12-30,CD,2,4.4968
2010-01-29,DK,2,2.19
2010-02-26,DK,2,1.99
2010-03-31,DK,2,1.9375
2010-04-30,DK,2,1.865
2010-05-31,DK,2,1.673
2010-06-30,DK,2,1.6995
2010-07-30,DK,2,1.7518
2010-08-31,DK,2,1.5743
2010-09-30,DK,2,1.806
2010-10-29,DK,2,1.9165
2010-11-30,DK,2,1.8915
2010-12-31,DK,2,2.0315
2011-01-31,DK,2,2.284
2011-02-28,DK,2,2.378
2011-03-31,DK,2,2.596
2011-04-29,DK,2,2.5638
2011-05-31,DK,2,2.3225
2011-06-30,DK,2,2.39
2011-07-29,DK,2,2.1025
2011-08-31,DK,2,1.718
2011-09-30,DK,2,1.4375
2011-10-31,DK,2,1.5525
2011-11-30,DK,2,1.3181
2011-12-30,DK,2,1.097
2012-01-31,DK,2,1.075
2012-02-29,DK,2,1.177
2012-03-30,DK,2,1.1771
2012-04-30,DK,2,1.0441
2012-05-31,DK,2,0.815
2012-06-29,DK,2,0.752
2012-07-31,DK,2,0.516
2012-08-31,DK,2,0.55
2012-09-28,DK,2,0.6275
2012-10-31,DK,2,0.702
2012-11-30,DK,2,0.565
2012-12-31,DK,2,0.557
2013-01-31,DK,2,0.921
2013-02-28,DK,2,0.647
2013-03-29,DK,2,0.656
2013-04-30,DK,2,0.5465
2013-05-31,DK,2,0.596
2013-06-28,DK,2,0.817
2013-07-31,DK,2,0.756
2013-08-30,DK,2,0.878
2013-09-30,DK,2,0.805
2013-10-31,DK,2,0.719
2013-11-29,DK,2,0.614
2013-12-31,DK,2,0.716
2014-01-31,DK,2,0.637
2014-02-28,DK,2,0.653
2014-03-31,DK,2,0.663
2014-04-30,DK,2,0.629
2014-05-30,DK,2,0.54
2014-06-30,DK,2,0.571
2014-07-31,DK,2,0.612
2014-08-29,DK,2,0.544
2014-09-30,DK,2,0.471
2014-10-31,DK,2,0.486
2014-11-28,DK,2,0.477
2014-12-31,DK,2,0.4225
2015-01-30,DK,2,0.103
2015-02-27,DK,2,0.087
2015-03-31,DK,2,0.158
2015-04-30,DK,2,0.124
2015-05-29,DK,2,0.211
2015-06-30,DK,2,0.25
2015-07-31,DK,2,0.274
2015-08-31,DK,2,0.35
2015-09-30,DK,2,0.3095
2015-10-30,DK,2,0.205
2015-11-30,DK,2,0.08
2015-12-31,DK,2,0.1986
2016-01-29,DK,2,0.1195
2016-02-29,DK,2,0.075
2016-03-31,DK,2,0.1185
2016-04-29,DK,2,0.13
2016-05-31,DK,2,0.0755
2016-06-30,DK,2,-0.0175
2016-07-29,DK,2,-0.0134
2016-08-31,DK,2,-0.0095
2016-09-30,DK,2,-0.02
2016-10-31,DK,2,0.0372
2016-11-30,DK,2,0.0525
2016-12-30,DK,2,0.0345
2017-01-31,DK,2,0.035
2017-02-28,DK,2,-0.0295
2017-03-31,DK,2,0.0255
2017-04-28,DK,2,0.03
2017-05-31,DK,2,0.0133
2017-06-30,DK,2,0.0625
2017-07-31,DK,2,0.0365
2017-08-31,DK,2,-0.0375
2017-09-29,DK,2,-0.0375
2017-10-31,DK,2,-0.065
2017-11-30,DK,2,-0.0575
2017-12-29,DK,2,-0.0345
2018-01-31,DK,2,-0.0051
2018-02-28,DK,2,0.0082
2018-03-30,DK,2,-0.026
2018-04-30,DK,2,-0.002
2018-05-31,DK,2,-0.016
2018-06-29,DK,2,-0.054
2018-07-31,DK,2,-0.0243
2018-08-31,DK,2,-0.0216
2018-09-28,DK,2,0.028
2018-10-31,DK,2,0.004
2018-11-30,DK,2,-0.032
2018-12-31,DK,2,-0.0311
2019-01-31,DK,2,-0.0455
2019-02-28,DK,2,-0.0445
2019-03-29,DK,2,-0.1145
2019-04-30,DK,2,-0.1202
2019-05-31,DK,2,-0.1998
2019-06-28,DK,2,-0.302
2019-07-31,DK,2,-0.3431
2019-08-30,DK,2,-0.4595
2019-09-30,DK,2,-0.369
2019-10-31,DK,2,-0.278
2019-11-29,DK,2,-0.2246
2019-12-31,DK,2,-0.166
2020-01-31,DK,2,-0.26
2020-02-28,DK,2,-0.3151
2020-03-31,DK,2,-0.05
2020-04-30,DK,2,-0.13
2020-05-29,DK,2,-0.104
2020-06-30,DK,2,-0.141
2020-07-31,DK,2,-0.1615
2020-08-31,DK,2,-0.1495
2020-09-30,DK,2,-0.188
